platform,platform_label,device_kind,energy_domain,problem_size,configuration,num_threads,sessions,runtime_s_median,runtime_s_ci95_low,runtime_s_ci95_high,runtime_s_session_cv_pct,energy_j_median,energy_j_ci95_low,energy_j_ci95_high,energy_j_session_cv_pct,power_w_median,power_w_ci95_low,power_w_ci95_high,power_w_session_cv_pct,throughput_gflops_median,throughput_gflops_ci95_low,throughput_gflops_ci95_high,throughput_gflops_session_cv_pct,efficiency_gflop_per_j_median,efficiency_gflop_per_j_ci95_low,efficiency_gflop_per_j_ci95_high,efficiency_gflop_per_j_session_cv_pct,edp_j_s_median,edp_j_s_ci95_low,edp_j_s_ci95_high,edp_j_s_session_cv_pct,temperature_c_median,temperature_c_ci95_low,temperature_c_ci95_high,temperature_c_session_cv_pct,clock_mhz_median,clock_mhz_ci95_low,clock_mhz_ci95_high,clock_mhz_session_cv_pct
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2048,gpu_resident,-1,5,0.0035091747404844,0.0035088663194444,0.0035261443661971,0.21707154069683998,0.47328125,0.4682439446366782,0.4810404929577464,1.1632446596625363,134.80837300000002,133.430855,136.4336085,0.9617887584087573,4895.700685919255,4872.140048686736,4896.131006415852,0.21644183318120921,36.29949249838231,35.713977171375134,36.689997555291995,1.1610859241313891,0.001661582233947,0.0016431911006812,0.0016960620713772,1.3194157933952533,67.5,66.0,69.0,1.7711181582067241,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,2048,1T,1,5,0.139054125,0.137472125,0.1407075625,0.9227759385376326,10.7613653125,10.71270575,10.8390534375,0.4325423563359909,77.02375298432503,76.8192546720284,78.17125872695485,0.7717079735836581,123.54807298237286,122.09627456235695,124.96983795078457,0.9226311854485804,1.596439548803766,1.5849971847691613,1.603690942785393,0.43210631027910157,1.4902983720962188,1.4822409726735235,1.5251352530287263,1.251638109502518,78.5,74.0,80.0,3.1606319261718423,1810.0,1795.0,1834.5,0.910333032295915
AMD,AMD CPU,CPU,CPU package RAPL,2048,2T,2,5,0.0711595333333333,0.0700258,0.0725039642857142,1.3805795451120555,6.896956733333333,6.751928966666666,7.053141785714286,1.7410370366959074,97.12694748212228,95.55453224460211,97.72383484244546,0.9344094283602387,241.42751335262656,236.95075646208534,245.33627868585577,1.376836001596277,2.4909347482156647,2.435775390025023,2.544438673572341,1.7368139941447498,0.4855470211564644,0.4728659989783711,0.5105055123740255,2.932245704694016,80.5,78.0,81.5,2.072890493972125,1834.0,1834.0,1853.0,0.45943374139146964
AMD,AMD CPU,CPU,CPU package RAPL,2048,4T,4,5,0.0375107407407407,0.0372443392857142,0.0378311851851851,0.6205687456869319,4.764901592592592,4.725381625000001,4.784995833333333,0.5552120588761248,126.83831453583952,126.41254953906366,127.00149254085176,0.18813540847955104,457.99866504211195,454.11924315624486,461.2746396763086,0.6195958084127334,3.6055034611223524,3.5903624125064546,3.635657508191203,0.5558495238793661,0.1785596206838573,0.1759825403642366,0.1809639446070061,1.13842006923615,87.0,86.0,89.5,1.511857892036909,1904.0,1902.0,1939.0,0.8495179703621772
AMD,AMD CPU,CPU,CPU package RAPL,2048,8T,8,5,0.0224871111111111,0.0219834130434782,0.022563804347826,1.0695447609313187,3.888384322222222,3.831649,3.893158733333333,0.6587683140885723,172.7708116294098,171.75586820483812,174.21093459930347,0.5275178154018578,763.9873836666934,761.3906289546098,781.4923528945263,1.0843731971934543,4.418253896822025,4.412835530415312,4.483675092368847,0.6630365493539003,0.0874272431399935,0.0842322074696164,0.0877128858109503,1.6756862694103967,84.0,82.5,85.5,1.517565331426424,2052.0,2050.0,2085.5,0.7696687802184228
AMD,AMD CPU,CPU,CPU package RAPL,2048,10T,10,5,0.0207472142857142,0.0204681,0.0209975510204081,1.0895879166489895,3.8811228163265294,3.85464151,3.974041693877551,1.1950813745490285,188.2727710707631,186.90711008107587,189.3363516308069,0.5550673613724177,828.0566705203144,818.1844238550682,839.348507384662,1.0887689925247717,4.426520364604357,4.323021877316355,4.456930466667443,1.1804253957518567,0.0804754135313477,0.0788750107365692,0.0834401024299529,2.235818263823283,83.0,76.0,84.0,3.9427043085703217,2134.0,2118.0,2158.0,0.7573001074880282
AMD,AMD CPU,CPU,CPU package RAPL,2048,16T,16,5,0.011923494117647,0.0119056764705882,0.0120700977011494,0.5666537975498727,3.143778958823529,3.1386437470588238,3.169987,0.3933760353257655,263.61274541443225,262.4099605421419,264.3618090208613,0.30082248056494704,1440.8418383478268,1423.3413522712422,1442.9981552447837,0.5625828557844818,5.464719183192536,5.419539317984585,5.4736601438436585,0.3919996921204749,0.0374923425545085,0.0374345291057904,0.0382409278636077,0.9111743018359699,88.0,88.0,89.0,0.6195956532863869,2343.0,2327.5,2361.0,0.6030570502200063
AMD,AMD CPU,CPU,CPU package RAPL,2048,20T,20,5,0.0120325361445783,0.0118416176470588,0.0123652926829268,1.579946568169006,3.330848594117647,3.321181523809524,3.38699075,0.7890739738374061,276.2789594125179,273.7433155413838,281.0878552654701,1.0206081228579096,1427.7845482925077,1389.3621141471933,1450.8042478695556,1.5702738334433743,5.157805495674596,5.072310629723451,5.172818486685433,0.78152328216213,0.0401244015064884,0.0394151265340926,0.041865411873999,2.2922282008934554,81.5,80.0,84.0,2.054735490705576,2478.0,2469.5,2509.5,0.686664837893495
AMD,AMD CPU,CPU,CPU package RAPL,2048,32T,32,5,0.0083889083333333,0.0081102137096774,0.0093411527777777,6.330226963459021,2.407646475,2.3274368024193546,2.681157166666667,6.335514467434091,287.00651505543965,286.92941043784964,287.02357438389595,0.012956459751669125,2047.9266790573745,1839.1594263258762,2118.300429432625,6.197420556109854,7.135544758081645,6.407632270717935,7.381454639774383,6.202492875400203,0.0201974436923154,0.0188754080725816,0.0250430877530004,12.765771366447703,72.0,69.0,79.0,5.406669603035364,2873.0,2868.0,2917.0,0.6963490345120892
AMD,AMD CPU,CPU,CPU package RAPL,2048,64T,64,5,0.0083304173553719,0.0081551048387096,0.0084559873949579,1.469847475285482,1.998782991735537,1.9723544717741937,2.034774886554622,1.1107210348619014,240.48459505825045,236.7445798640632,241.89555834955743,0.842166306723495,2062.305938720045,2031.6810304428718,2106.6398928990848,1.4777794131943167,8.59516478528906,8.443130145511956,8.71033550503028,1.1062826771507497,0.0166475496378321,0.0160820759308007,0.0172098362740842,2.4848639867754656,66.5,64.0,69.0,3.1000794177576396,3648.0,3624.5,3650.0,0.29454280409675165
INTEL,Intel CPU,CPU,CPU package RAPL,2048,1T,1,5,0.0856545,0.0830307083333333,0.091400409090909,4.271947874600016,5.173842875,4.303570208333333,5.930702291666666,13.302172268968949,60.42741198335104,51.8764970790666,66.02823183768953,9.445950799220983,200.57170591153996,187.96271652255405,206.90982323106368,4.228932720886692,3.3205239507780764,2.89676809576831,3.9920039298379053,13.600395635226429,0.4429885505582395,0.3570156481596145,0.5326999767167604,17.335487460268553,98.0,68.0,99.5,14.97425774660395,1338.0,1329.5,1339.0,0.34049550829383424
INTEL,Intel CPU,CPU,CPU package RAPL,2048,2T,2,5,0.0465862045454545,0.043768152173913,0.048210738095238,4.337107710134695,3.9552787142857135,3.6008354565217395,3.9905154545454544,4.226246505933246,82.58591087334946,82.17706224564523,87.88685837304484,2.985875909410911,368.7758930272475,356.3494329844524,392.5198650319002,4.37636281925401,4.343529350270458,4.305175454070983,4.771078654228497,4.465101237500595,0.185770449990844,0.1570728056680756,0.1921940802637448,8.03287199892539,99.0,99.0,100.0,0.45082015675398984,1580.5,1559.0,1607.5,1.2119290986738618
INTEL,Intel CPU,CPU,CPU package RAPL,2048,4T,4,5,0.024326869047619,0.0234649186046511,0.025129075,2.742394340525021,2.7898388837209303,2.4906247142857145,2.9021583095238093,6.000583448697971,114.50379932613404,100.88464969833127,119.36811527842453,6.574129313642541,706.2096297871709,683.6650049394973,732.1512370639415,2.7458029386294305,6.1580148173597955,5.919687126516162,6.897815269181173,6.2951182756387905,0.0654723411178669,0.0614771902636986,0.0722812761399028,6.619463795696306,99.0,85.0,100.0,6.933196930445141,1823.0,1787.5,1851.0,1.4745025179253606
INTEL,Intel CPU,CPU,CPU package RAPL,2048,8T,8,5,0.013799102739726,0.0134153150684931,0.0149984852941176,4.955395967136717,2.131461861842105,2.063553219178082,2.1569230441176472,1.7848687053412877,152.3671673990279,143.92676480144718,157.74799340575143,3.6248996125941466,1244.9990052281564,1145.4402792752637,1280.6161537233102,4.868876438145227,8.060134451175394,7.964989400457692,8.32538217300874,1.804687702804339,0.0290607425685601,0.027700070989512,0.032384415721946,6.501964429540294,99.5,88.5,100.0,5.074113290394113,2176.0,2111.0,2232.0,2.07842489650753
INTEL,Intel CPU,CPU,CPU package RAPL,2048,10T,10,5,0.0145303642857142,0.014238676056338,0.0153559632352941,2.8768490785411975,2.379581867647059,2.291856514084507,2.4710651928571425,3.3180795518183808,161.01607352088115,154.9374688511475,170.1528851335272,3.772222122877989,1182.342634099732,1118.7750921748652,1206.563666174061,2.800463289866208,7.219700829619923,6.952414381320293,7.496049197854159,3.316506107587078,0.0355981195526643,0.0326200262815119,0.0365527877146128,4.853439232808649,100.0,86.0,100.0,7.292845505553167,2363.5,2259.0,2482.5,3.3885992450057296
INTEL,Intel CPU,CPU,CPU package RAPL,2048,16T,16,5,0.0155958828125,0.0154523923076923,0.0162593046875,2.079074264135965,2.630865984375,2.428954969230769,2.656582703125,3.678500525973931,167.99531910317245,157.22447656963175,169.43773214394173,3.1268427153203535,1101.5643930223973,1056.6177037821133,1111.793490736561,2.042910144934578,6.5301194686590325,6.466905458576886,7.072946761726394,3.862468549540412,0.0410213584045882,0.0375276868375069,0.0430762761929954,5.1014346432978375,100.0,84.0,100.0,7.3452082138902846,3000.0,2875.0,3054.5,2.3473407129666994
INTEL,Intel CPU,CPU,CPU package RAPL,2048,20T,20,5,0.0270654324324324,0.0262187692307692,0.027642554054054,2.2349020126369035,4.098357833333333,3.827799578947368,4.3453835270270265,4.781099251932611,154.05175786501914,143.60266047159388,160.48019651363884,4.476726598021536,634.7531755455506,621.5007900646733,655.2507874335481,2.2467900115773616,4.19189096771158,3.953590995396883,4.488184093673056,4.873006110624958,0.1124203446624894,0.1020117712773587,0.1177053966728725,5.953073128880024,93.0,78.0,100.0,10.557109563079745,3863.5,3109.0,3999.0,10.010930325409657
3090,RTX 3090,GPU,GPU board NVML,4096,gpu_resident,-1,5,0.0055562472222222,0.0055470552486187,0.0055629916666666,0.10772818346260289,1.798779005524862,1.7928916666666668,1.8130888888888888,0.4610351995479918,324.218193,322.473992,325.87303,0.41589150163316807,24735.93200142592,24705.942720628733,24776.921684027642,0.10772759984094316,76.40680319809323,75.8037591616517,76.65770109106796,0.46023364123499555,0.009979714305943,0.0099681464562962,0.0100870261435648,0.523740388921192,63.0,61.0,65.0,2.4034470504125354,1680.0,1672.0,1680.0,0.21316186630121922
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4096,gpu_resident,-1,5,0.0281295277777777,0.0279947222222222,0.0281308472222222,0.2620765220389516,3.884069444444444,3.7996891891891895,3.938194444444444,1.3363429361244652,138.61771800000002,135.410504,139.997006,1.248365901374352,4885.931770976143,4885.702602068413,4909.459446713174,0.2623277808253934,35.38529767241546,34.8989760182825,36.17110416900386,1.3487870932494272,0.1092629191994598,0.1066217890398101,0.1107836521755401,1.4514920456557683,69.0,67.0,71.0,2.278380763100222,2730.0,2730.0,2745.0,0.30028648986028844
AMD,AMD CPU,CPU,CPU package RAPL,4096,1T,1,5,1.094909,1.0793305,1.1100005,1.2036534010809983,86.9846985,82.69162349999999,87.810965,2.5687874791719416,79.02234072550539,76.59540108181868,79.72341872560173,1.5861136353966954,125.52545779786267,123.81882122755802,127.33722754244414,1.202716545001737,1.580035981523808,1.5651684669676504,1.6620662124501646,2.599169065773455,94.907352763824,89.4286073386375,97.4628664499065,3.6047227692617807,77.0,74.0,79.0,2.7071072262829925,1810.0,1795.0,1829.5,0.9136295519338523
AMD,AMD CPU,CPU,CPU package RAPL,4096,2T,2,5,0.55553375,0.540837,0.56397975,1.8522449865031276,54.0818325,53.074278,55.552303,1.8101194062021837,97.3866268214806,96.83262176683596,98.57749800519828,0.8013053702075348,247.39982669279766,243.69483739797394,254.1226903336865,1.8591953711557736,2.5413146544544323,2.4740460079935835,2.589558608258411,1.7973433305006998,30.032487219518003,28.8507463501005,31.290474967618003,3.5528604499166025,78.5,77.0,83.0,2.9927460426059285,1834.0,1834.0,1848.5,0.3501546088804738
AMD,AMD CPU,CPU,CPU package RAPL,4096,4T,4,5,0.292974,0.288137125,0.29720875,1.105198641208999,37.435823375,37.126734375,38.164124,1.0661186490350179,128.2821539833326,127.71943187715624,128.72348080934327,0.3356243299475717,469.11655461576794,462.43239296285856,476.99147922018034,1.107339050537336,3.6713217736726222,3.6012605312780135,3.701886411117999,1.0614245473212207,10.98692829534672,10.696212881816688,11.34727852819925,2.1584557681877286,89.0,85.5,91.0,2.9895495040277864,1903.5,1902.0,1936.5,0.7799961975987135
AMD,AMD CPU,CPU,CPU package RAPL,4096,8T,8,5,0.1521078571428571,0.1496757142857142,0.1530265,0.8690037827611364,28.55886614285714,28.26254707142857,28.599522214285717,0.5400016992235517,187.7218814064456,187.01816087586357,188.79258326593893,0.33930933355866205,903.5624855520756,898.1382536488778,918.2448477222191,0.8722610360402214,4.812479346501466,4.805638095707348,4.862935853751873,0.5413741103283631,4.344028102508673,4.228686387541673,4.378976845605674,1.4350579219828423,88.0,85.0,89.5,2.1683108258244306,2051.5,2045.5,2082.0,0.8685248716291236
AMD,AMD CPU,CPU,CPU package RAPL,4096,10T,10,5,0.1342165625,0.1327121875,0.1348535,0.6614967234886937,27.8215830625,27.736656125000003,28.0308236875,0.47370856838170916,207.8775646389045,207.50606432171915,209.3195142013141,0.35280964000070014,1024.0088921365423,1019.1723127097184,1035.6166683787048,0.6634276400564658,4.940011974273688,4.903136454505588,4.9551378094247465,0.47312030417738266,3.737903466246906,3.683918712908797,3.774730542772516,1.1014460480082855,83.5,82.0,89.0,3.601045161462847,2137.0,2114.0,2140.0,0.5934372366600882
AMD,AMD CPU,CPU,CPU package RAPL,4096,16T,16,5,0.0828652692307692,0.0809250384615384,0.0835855769230769,1.2837943318031384,23.43411603846154,23.07890219230769,23.63880507692308,0.9257797739681545,283.0618505283319,282.7627338217418,285.2234055368704,0.37982469219477705,1658.5833214304782,1644.2903014055155,1698.3489422414204,1.2899557196367533,5.864908804173649,5.814124403698056,5.955177257859737,0.9275511977674619,1.941874221347361,1.8680823838771743,1.974913903624704,2.1811995188793487,87.0,85.5,89.0,1.493517160412978,2358.5,2333.0,2364.0,0.6178118478595896
AMD,AMD CPU,CPU,CPU package RAPL,4096,20T,20,5,0.0788518461538461,0.0777574615384615,0.0798320384615384,1.0792841900296288,22.371697423076924,22.143375,22.673829923076923,0.969593195545359,284.6035521526509,283.6146250238727,285.3538485635744,0.2357840681538388,1743.0023541090702,1721.6014537598905,1767.533954333347,1.079452364246442,6.143429837837362,6.061567628330742,6.206775320925559,0.9696992096699993,1.764121661816778,1.7218126286753908,1.8100259619261687,2.034476590979341,78.5,77.0,85.0,4.183858485718843,2517.5,2485.5,2528.0,0.6719366888931413
AMD,AMD CPU,CPU,CPU package RAPL,4096,32T,32,5,0.0542776052631578,0.0526511249999999,0.0571756388888888,3.5614354002915705,15.197801157894736,15.031359684210525,15.85737111111111,2.3978086128313576,279.8967759371507,277.4396456586232,287.0209343098719,1.4033455952351914,2532.148439593924,2403.802670908311,2610.370689553172,3.53871093686231,9.043344628877788,8.667196631079525,9.143481119433977,2.376628072908542,0.8247222312194875,0.795485295817425,0.9066645067795912,5.95544101373914,70.0,68.0,72.5,2.5571285641588575,2779.5,2764.0,2828.5,0.8772092612191965
AMD,AMD CPU,CPU,CPU package RAPL,4096,64T,64,5,0.0584261388888888,0.0545302894736842,0.0601754705882352,3.650085683892758,14.17582722222222,13.589177105263158,14.617362352941177,2.705483548748282,244.1697796130177,242.50212715522707,249.03605014839263,1.0714144977153082,2352.35386225629,2283.9697326583173,2520.4148886524204,3.7217724641131853,9.69530393658783,9.40244554068578,10.113854018340021,2.7166332651457896,0.82950438481979,0.7408042726817797,0.8803752169699688,6.3319251787348225,71.0,67.0,75.5,5.319363869701104,3573.5,3565.5,3611.5,0.5104261693740528
INTEL,Intel CPU,CPU,CPU package RAPL,4096,1T,1,5,0.67789975,0.6304620000000001,0.6996415,4.533506813797482,43.8718205,35.5135045,46.63096875,12.470850121525508,64.36416879756636,55.84810693694156,66.70004321208958,8.281379393094792,202.74229850652694,196.44196845384383,217.9972043866244,4.603031274318965,3.132738780967615,2.9473750418706453,3.8700476172944294,12.949777197882034,29.7379042028115,22.385142342281,32.60039045699375,16.680607070541637,99.0,87.0,100.0,7.169035726986707,1337.5,1336.5,1338.0,0.0426297549203297
INTEL,Intel CPU,CPU,CPU package RAPL,4096,2T,2,5,0.33901675,0.32772875,0.3667243333333333,4.315275703216539,27.52688425,26.436882875,29.838902666666662,5.835000254814847,81.44701757191493,77.99522420785456,86.41943654779996,4.267451113214766,405.404610456563,374.77456765072407,419.36800928206634,4.160308753579372,4.992899022779885,4.606032433811127,5.198757891459622,5.770907373030812,9.024209912173657,8.866849652517889,10.931770607248556,9.464515097514356,95.0,89.0,99.0,5.329044754994112,1560.0,1481.0,1617.0,3.7170526199430434
INTEL,Intel CPU,CPU,CPU package RAPL,4096,4T,4,5,0.1875016666666666,0.1824584166666666,0.2013788333333333,4.2322508724106775,21.423178166666663,19.84578966666667,22.15933658333333,4.094243786881359,113.47784291366804,105.8463456564383,116.58868526606258,4.297960582719841,733.0012362841222,682.4895705126243,753.261789633346,4.161823736897956,6.415432500386323,6.202304520947244,6.925345666786183,4.201924046080428,3.935084808336208,3.7193170999664575,4.347253375699319,7.190899094644619,92.0,86.0,99.0,6.528073806405587,1781.5,1724.5,1883.0,3.750949623000684
INTEL,Intel CPU,CPU,CPU package RAPL,4096,8T,8,5,0.1130478,0.1096632999999999,0.1220371666666666,4.302450510001318,17.423373222222224,16.9708665,18.18301925,2.8711914361747457,156.7029542898807,139.05664076706336,160.9029174994697,6.042683791167596,1215.759647441171,1126.2057062288409,1253.28121141713,4.201981021026701,7.888194307673257,7.55864312644337,8.098523046657636,2.8566867273902643,2.031736144415568,1.8887283496152496,2.0699736158260804,3.61620423345862,100.0,95.0,100.0,2.221998204889112,2249.0,2157.5,2376.0,3.9134537442627604
INTEL,Intel CPU,CPU,CPU package RAPL,4096,10T,10,5,0.1056568,0.1039992999999999,0.1080681,1.707422127806496,17.99624605,17.852865700000002,18.0320217,0.4680519689394574,170.35020073840195,165.24420621041696,171.69025832469404,1.7345842089831436,1300.805565491289,1271.7809739599381,1321.537293731786,1.704797848789114,7.637090151476341,7.6219381142381835,7.698425327425165,0.4686948591835864,1.90173232383973,1.858234152357985,1.94858246071776,1.8637636003788722,99.0,99.0,100.0,0.5510287298844728,2484.0,2401.0,2529.0,2.2846622620554284
INTEL,Intel CPU,CPU,CPU package RAPL,4096,16T,16,5,0.1391449375,0.1382196875,0.1412754375,0.8401277690261976,23.1460703125,22.3554153125,23.7240718125,2.189058351434039,163.8557388021021,161.7133538359854,170.58558874375524,2.1524356953638453,987.7395178103407,972.8439416229024,994.3514991089819,0.835816115456179,5.937895790361282,5.793227847151629,6.147904279602053,2.19320199675868,3.218961368644812,3.090434960456188,3.3012727743851564,2.5372937969037417,100.0,89.0,100.0,5.030009765336951,2941.5,2864.5,3288.0,6.563881296877122
INTEL,Intel CPU,CPU,CPU package RAPL,4096,20T,20,5,0.1779571666666666,0.1760935,0.1795266666666666,0.8811011679680579,28.81343333333333,27.05815825,29.036165333333336,2.847433799426758,160.86830830110688,150.69614059974697,164.34339064732703,3.4107288580128725,772.3147993777532,765.5628883657026,780.4885102062257,0.8815731104778531,4.769961006798913,4.733371362719889,5.079390555785518,2.9435216572992093,5.069088220734444,4.857415715664041,5.191732776071528,2.4975458072237373,100.0,98.0,100.0,0.8998261478872394,3697.5,2779.5,3963.5,14.996144947578763
3090,RTX 3090,GPU,GPU board NVML,8192,gpu_resident,-1,5,0.041750125,0.0417089166666666,0.041805375,0.10713085614944884,13.693625,13.5970625,13.750395833333332,0.49627865619506933,327.740274,325.244533,328.7049165,0.46071103041246964,26335.52900203293,26300.72395657257,26361.54845648916,0.1071198725300738,80.29368613321891,79.96218007852502,80.86390922862935,0.4964911384793234,0.572001785139757,0.5680459060321179,0.5733642549149305,0.44467206012456634,62.0,60.5,63.0,1.8419635300470725,1605.0,1605.0,1605.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,8192,gpu_resident,-1,5,0.2234366,0.2232954,0.2243722,0.20071718501914632,31.0421,30.8521,31.1218,0.39516713664163217,138.825492,138.1712125,139.3447785,0.35977888029963917,4920.911022527195,4900.391527007357,4924.022741964232,0.20036428058163402,35.42001436036866,35.329307038024794,35.63814546743982,0.3954567482422095,6.953095192819999,6.888820404279999,6.95608433544,0.5087203677926367,68.0,66.5,69.0,1.6035120849614497,2741.0,2731.5,2745.0,0.20134096634175788
AMD,AMD CPU,CPU,CPU package RAPL,8192,1T,1,5,8.780321,8.5767575,8.871906,1.410147046605513,675.5100494999999,658.0005255000001,679.8389265000001,1.5265228085479954,76.72868226451855,76.67022856275251,77.41343475750351,0.40913359474778255,125.22453652617027,123.93183919847664,128.19665564474687,1.415075755937988,1.627676196068198,1.6173119615797695,1.670988981263359,1.5347548830701758,5957.375502241239,5643.235550405007,6025.711370283749,2.904421294331097,74.0,73.0,76.0,1.5386982794860165,1823.0,1795.0,1827.0,0.730565315127106
AMD,AMD CPU,CPU,CPU package RAPL,8192,2T,2,5,4.4424115,4.3842795,4.516116,1.146171361266205,432.1053245,425.023202,439.0492785,1.1879041131855712,96.95744775856994,96.51497084060048,97.31145463966315,0.36107455719865406,247.50332736532846,243.4639915750614,250.78502129620156,1.1477274371502302,2.544545427780305,2.504301183531042,2.5869449540686484,1.1863661038349536,1919.4736365954384,1863.4203829327223,1982.7975097715007,2.3108857693082494,78.5,74.0,79.5,3.2577140777096614,1868.0,1835.0,1875.0,0.9013548519457119
AMD,AMD CPU,CPU,CPU package RAPL,8192,4T,4,5,2.358498,2.317233,2.3688865000000003,0.8796343734833594,302.0253735,296.970024,302.4895755,0.7560132247947402,127.69291038881596,127.404524108091,128.26777446922043,0.31157553357278206,466.19146074153974,464.1470276334471,474.49334088371785,0.8887524474140359,3.640461114357334,3.6348744447095833,3.7024330367296594,0.7618106048866986,713.7576302168475,688.0043364032715,715.5070240319455,1.6244657111873713,87.0,85.0,89.5,2.0050802751518924,1904.0,1903.0,1941.0,0.8563405733003608
AMD,AMD CPU,CPU,CPU package RAPL,8192,8T,8,5,1.1863905,1.173504,1.2264565,1.8836076873618601,224.864943,222.8152295,228.9083205,1.1757028623368415,189.52690748321857,186.65916314772105,189.78898022170085,0.7164497357189965,926.7704248946701,896.494598688172,936.9474904013961,1.8700734205318965,4.889653376409146,4.8032838010184955,4.9346340923074115,1.1730203374025192,266.7774840746415,261.474572948196,280.73587280333453,3.0555534297555944,86.0,84.0,89.0,2.2314830697994594,2066.0,2048.0,2085.0,0.8715669063520755
AMD,AMD CPU,CPU,CPU package RAPL,8192,10T,10,5,1.0258425,1.0192455,1.053657,1.3241750689452447,217.7836135,216.3438235,220.711906,0.73611732716486,212.29940786176405,209.55778961647349,212.6763120899252,0.5974164024862068,1071.813292757904,1043.5195018644586,1078.7505343668429,1.30602062426413,5.048642595766279,4.981659792181759,5.082241822244581,0.7325894621404551,223.31700076916297,220.52848645670247,232.6082650293445,2.070161201479491,86.0,85.0,87.0,0.9706032790418511,2115.0,2112.0,2131.0,0.4428274946010522
AMD,AMD CPU,CPU,CPU package RAPL,8192,16T,16,5,0.64333725,0.635927,0.6467700000000001,0.6672509654250451,181.54550125,180.2287395,182.39487975,0.46581791077648915,282.2348560134223,282.0395830386493,283.38615340097056,0.19937954281117898,1709.0750267857177,1700.004062921904,1728.9903208638727,0.6687853270148453,6.056396992519802,6.028193495799051,6.1006453844504644,0.4662060739565668,116.79498325817136,114.612338585062,117.96753828631138,1.131173755620812,91.5,88.0,92.0,1.7692179201633091,2354.5,2326.5,2359.5,0.5644271948905445
AMD,AMD CPU,CPU,CPU package RAPL,8192,20T,20,5,0.5722885,0.5590645,0.58067175,1.5326791596094766,162.3445135,158.53509425,164.34902175,1.532084572483621,283.5721009168845,282.9992159319532,284.0201297076975,0.1349926255760284,1921.2541013422426,1893.5166516642146,1966.69906205098,1.5375800807714746,6.772705797513755,6.690101444281946,6.935446268080798,1.5383571263034244,92.901267113981,88.63134320278799,95.42884453795013,3.0589655511343334,85.0,79.5,89.0,4.574407624654303,2498.5,2472.0,2518.0,0.7623737293863705
AMD,AMD CPU,CPU,CPU package RAPL,8192,32T,32,5,0.4591805,0.4537831666666667,0.4669395,1.1662468052371178,129.93899966666666,129.0440035,132.91681699999998,1.239238263883625,284.1506528678429,282.8436820236875,284.55481412786713,0.23584310497107377,2394.508538093408,2354.719675195609,2422.9890144507344,1.1653586975233607,8.461752288355184,8.272178439060877,8.52043952415038,1.234053011072088,59.647103468732894,58.55460293483189,62.05822878633175,2.3941878146658846,79.5,74.0,84.0,5.058254392574577,2920.0,2879.5,2961.5,1.1237988451294103
AMD,AMD CPU,CPU,CPU package RAPL,8192,64T,64,5,0.4803816666666667,0.4712531666666666,0.4836096666666666,0.9861603025173594,116.35490383333334,114.13564066666667,117.33353933333332,1.096119120441977,242.3077723319212,241.8920073747248,243.9631235741559,0.3342686491503542,2288.8292873569276,2273.5517992320256,2333.16549478748,0.9957121944939563,9.449637200946334,9.370821284546722,9.633376755531827,1.1070139412492341,55.82766280139056,53.70605360603133,56.618184423175,2.0847987663981056,70.0,69.0,70.0,0.6416263923959225,3682.5,3650.0,3696.0,0.4673045197033107
INTEL,Intel CPU,CPU,CPU package RAPL,8192,1T,1,5,5.433274,5.2589785,5.6390595,2.9781887716666815,366.7547675,296.9457425,382.0939925,9.450134178628561,65.15226594110348,56.46218840701945,68.41423961209227,7.473172305828743,202.36631316145662,194.98138435602604,209.07323119423287,2.985796878520048,2.9979477438585715,2.8775946478038383,3.7027357877542224,10.445442769133562,1987.832726586858,1562.0500879921583,2146.6200276172085,11.720339211477521,98.0,87.5,99.0,5.022900472902048,1339.0,1317.5,1452.0,3.885211403572954
INTEL,Intel CPU,CPU,CPU package RAPL,8192,2T,2,5,2.9868135,2.7391305,3.018039,4.513978726919482,249.3618495,232.4084935,257.224683,3.8443005573767888,84.84889946679496,82.88083156901956,89.31726686329723,2.797896019957897,368.12195598285604,364.3132602912023,401.4089974084842,4.598350380691733,4.409301703450832,4.2745183508536,4.730944257749341,3.9720514011703036,738.4902777225441,636.59732272043,777.531325686032,7.877145112215349,99.0,98.5,100.0,0.5746851941023882,1580.5,1547.5,1691.5,3.532096044300704
INTEL,Intel CPU,CPU,CPU package RAPL,8192,4T,4,5,1.6059685,1.5751395,1.7228865,3.637949619484855,180.10403150000002,163.32206100000002,186.1414305,4.810893105624726,111.6270709878943,103.65481469326885,113.52290637482172,3.6265707917046606,684.6408430651038,638.1799542662851,698.040794339803,3.4929117285401325,6.104869605742278,5.906861383962556,6.7321684593240585,5.05784454519208,287.92069179107705,257.41109885424,320.679715500323,7.770557438430593,99.0,90.0,100.0,4.270356127943618,1792.0,1643.0,1853.0,4.492489092611662
