platform,platform_label,device_kind,energy_domain,problem_size,num_threads,configuration,session_count,runtime_per_op_s_median,runtime_per_op_s_min,runtime_per_op_s_max,runtime_per_op_s_robust_cv_pct,total_energy_per_op_j_median,total_energy_per_op_j_min,total_energy_per_op_j_max,total_energy_per_op_j_robust_cv_pct,edp_total_j_s_median,edp_total_j_s_min,edp_total_j_s_max,edp_total_j_s_robust_cv_pct,throughput_gflops_median,throughput_gflops_min,throughput_gflops_max,throughput_gflops_robust_cv_pct,energy_efficiency_gflop_per_j_median,energy_efficiency_gflop_per_j_min,energy_efficiency_gflop_per_j_max,energy_efficiency_gflop_per_j_robust_cv_pct,avg_power_w_median,avg_power_w_min,avg_power_w_max,avg_power_w_robust_cv_pct,temp_c_median,temp_c_min,temp_c_max,temp_c_robust_cv_pct,sm_clock_mhz_median,sm_clock_mhz_min,sm_clock_mhz_max,sm_clock_mhz_robust_cv_pct,selected_campaign
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,20,20T,5,0.0064635845961538,0.0063126578836477,0.0064945347419354,0.7099262870816239,1.0498521855345913,1.0398370677419355,1.069889496855346,1.0398855154006494,0.0067676192761994,0.0066273937387764,0.0068417183247736,0.3892048253565384,1168.530064969004,1162.9613556835625,1196.467964513292,0.7065430864044355,7.194244171400139,7.05950779375574,7.263535516372288,1.0326147834746922,161.22526787384257,157.832090216814,166.5603640506027,2.6007351708720154,99.0,96.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,1,1T,5,0.0712388973928571,0.0656712705625,0.0725753569642857,1.7886890898563357,4.30705525,3.61384284375,4.362005428571429,1.2700325483402697,0.3105792790568735,0.2374100873445823,0.3129682932466006,1.1404342390275104,184.63701530661268,181.23697147020533,200.2905879754792,1.7673665141045185,3.0539052213956928,3.0154644721499557,3.639716306189566,1.281200885156666,59.84318418363152,54.98725244313805,61.18497366237921,1.172905975736805,99.0,98.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,2,2T,5,0.0359557475357142,0.0346527139333333,0.0372978309629629,4.571088322398747,2.951530703703704,2.619541816666666,2.9964518571428576,2.2564597415610885,0.1066168913269777,0.090789522527419,0.1099731769689283,4.667205196871913,365.82016230146496,352.6569319001313,379.5782507884911,4.7165120597244,4.456577936228001,4.389641632803718,5.021239261225148,2.2268153923689176,80.24176494706263,75.41476274085598,82.24301856616066,3.543132145779007,99.0,94.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,4,4T,5,0.0191116566981132,0.0186941405803571,0.0198328235490196,3.2389101895402583,2.06094969,1.964301375,2.11154491509434,3.066273701467384,0.0396897657737595,0.0366284140758836,0.0411217355569256,4.291369438355126,688.2363859291764,663.2106511888594,703.6076772062938,3.311286196629455,6.382182609284749,6.229249165326635,6.696192849649867,3.131240619448437,104.69570276402072,103.75462145182834,111.68273724409028,0.8906237727093673,97.0,95.0,99.0,3.056907216494845,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,8,8T,5,0.0110582729315789,0.0105147073802083,0.0113555159494382,1.0627056057304292,1.6486653789473684,1.612383041666667,1.68311688172043,2.431692644235006,0.0182439075425047,0.0169643576339311,0.0190305410043928,3.834110488513125,1189.4567826221976,1158.3214328269114,1250.9465903268515,1.0703769837462764,7.978173268787229,7.81486882752214,8.157700131998155,2.392460303016488,148.31094401015952,146.18716817448302,151.80385206125237,1.8922990446683912,100.0,98.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,10,10T,5,0.0098974679660194,0.0098145501862745,0.0100854812349999,0.9926992658062852,1.5926298834951456,1.418371480392157,1.60342825,0.665018747365252,0.0157684921038201,0.0139652609308517,0.0161636458391337,1.641192499007921,1328.9600412031027,1304.1854049112362,1340.1874863719747,0.9861200939290832,8.258879362860139,8.20325926099079,9.273551000733,0.6620569576913116,158.9529923988963,142.45030734965792,160.34908230362998,1.302172964170339,99.0,75.0,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,16,16T,5,0.0113505715505617,0.0113350265842696,0.0114973877954545,0.2030467533908223,1.7668905113636364,1.604534651685393,1.8093721011235957,2.3688662195477117,0.0202798031772624,0.0182048480755696,0.0205462328142688,1.9477929661001616,1158.8259981551623,1144.0283556669397,1160.4152179331063,0.2033245065722628,7.444342057098385,7.269559568801023,8.1976028502721,2.4073300375683018,152.16517256725675,140.00970878585943,157.91000929275936,2.565013272814243,98.0,86.0,100.0,3.0257142857142854,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,6,20,20T,5,0.0096999421826923,0.009657312264423,0.0097673687524271,0.3186557006034354,1.6082024466019418,1.5251115673076925,1.6222180144230771,1.2920935977632253,0.0156355400169085,0.0147381635472835,0.0157401577540354,0.9920108732835604,1356.0222445206996,1346.6612838625988,1362.008091265188,0.3179556253493116,8.178906441840255,8.108243584697028,8.624508671200996,1.2809139307989816,162.8402089551789,156.18698898158786,165.4301815066153,1.4732852766894369,100.0,86.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,1,-1,gpu_resident,5,0.0003114451813407,0.0003094766104454,0.0003124439581525,0.475456545754056,0.1065770775409329,0.1058463661453541,0.1071140731556106,0.7470177609396319,3.318029078511065e-05,3.274171188538101e-05,3.346714764932023e-05,1.2817669068408888,23756.194603481297,23680.253926479207,23907.30675633394,0.4739380595358493,69.42169819262313,69.07387510320214,69.90086893341707,0.7428261275670562,342.6201933508904,341.103421387955,343.4968442979882,0.2929333416130272,58.0,55.0,61.0,5.112413793103448,1620.0,1590.0,1627.0,0.6406296296296295,20260729_093014
3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,2,-1,gpu_resident,5,0.0002893070187211,0.0002878408996559,0.0002899841917531,0.3470281300613126,0.0979851670506912,0.0974230217889908,0.0985547235023041,0.5139347521796982,2.8346523125624988e-05,2.8045537678472e-05,2.851610272583151e-05,0.8266254499515273,12787.0251647826,12757.164826267634,12852.155952649504,0.3462176488415715,37.75447020705474,37.53626459583161,37.97247319932666,0.5121418979817238,338.70446509467223,338.44117889307944,340.7428271196545,0.1152474096768594,63.0,60.0,63.0,0.0,1710.0,1702.0,1713.5,0.3034561403508772,20260729_093014
3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,3,-1,gpu_resident,5,0.0002380348142352,0.0002372934103684,0.0002389634517627,0.4610480636349975,0.0784748464808691,0.0782325553983969,0.0796802145411203,0.4577527385935268,1.8652604101657136e-05,1.85724979498897e-05,1.903209488456364e-05,0.6367227866046276,15541.323829752284,15480.928597733777,15589.881466210092,0.4596188336344135,47.140916220792896,46.42780208469798,47.2869677676805,0.4593377489766609,331.43452204395624,329.2573612070339,333.51459338478406,0.8485454796461542,58.5,58.0,62.5,1.267179487179487,1725.0,1713.5,1725.0,0.0,20260729_093014
3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,4,-1,gpu_resident,5,0.0003062447918572,0.0003027224593483,0.0003069818856049,0.1226060521304841,0.1001294602012808,0.1000491778319123,0.1003395099540581,0.0782667628568136,3.067337682275305e-05,3.026554875761248e-05,3.0788644213076226e-05,0.2085896189493979,12079.800980829914,12050.796212118405,12220.355866654634,0.1225046451468025,36.94596012645064,36.86863240946345,36.9755785860507,0.078236264623891,327.0043278489277,326.822811720015,330.3589096578569,0.0652753064358122,62.0,56.0,64.0,2.391290322580645,1845.0,1830.0,1860.0,1.2053658536585363,20260729_093014
3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,5,-1,gpu_resident,5,0.0004733076907677,0.0004708557237827,0.0004755983571768,0.1215970382883323,0.1587692853762423,0.1572666198501872,0.1597480988593155,0.217202531285645,7.516846282475107e-05,7.404988346349288e-05,7.596897604628812e-05,0.3193960913157311,15957.68054811591,15880.822157273617,16040.7797291409,0.1216974495294368,47.57152202183882,47.28003660258258,48.02610660695176,0.2169439243738909,335.31031926043886,334.1178772507156,335.9792905321294,0.2537437144113671,60.0,55.0,63.0,4.941999999999999,1627.0,1605.0,1650.0,0.7289981561155501,20260729_093014
3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,6,-1,gpu_resident,5,0.0007474163896627,0.0007364217845821,0.0007517900052356,0.4978846202716931,0.2526645894428152,0.2499139048991354,0.2594184741959611,1.6140627040191664,0.0001888588882384,0.0001839027098239,0.0001945304318113,3.8907515478657135,17598.406358241613,17496.02591980529,17861.147326700593,0.4995984177276931,52.05854039199496,50.703166154527125,52.63147462982401,1.6316867407522826,339.9150058830869,337.93652811331305,345.8505883926909,0.8629484108376271,62.0,54.5,63.0,2.391290322580645,1455.0,1425.0,1507.0,1.5284536082474225,20260729_093014
5060ti,RTX 5060 Ti,GPU,GPU board NVML TotalEnergyConsumption,1,-1,gpu_resident,5,0.0007166533381088,0.0007151433660014,0.000722437168953,0.1984787292737259,0.1198900429799427,0.1175562678062678,0.1216667870036101,2.1971805364437147,8.592193468997175e-05,8.417593787030442e-05,8.789658114003284e-05,2.801118441315715,10324.032363465896,10241.378177793667,10345.830891169911,0.1987758126151902,61.71284466186225,60.811625618160775,62.93806389020633,2.16510413919961,167.28699681777482,164.17371104130112,168.41163710625415,0.9967252227713396,67.5,64.0,69.0,3.294666666666666,2715.0,2700.0,2731.5,0.8191160220994473,20260729_100925
5060ti,RTX 5060 Ti,GPU,GPU board NVML TotalEnergyConsumption,2,-1,gpu_resident,5,0.0005828563919627,0.0005827447050087,0.0005834592959183,0.0102152767540136,0.0924463869463869,0.0918750728013977,0.0926434402332361,0.148561849399974,5.388019495007685e-05,5.355089134880765e-05,5.4051605435835744e-05,0.1387390334476797,6346.977023933127,6340.418524356848,6348.193464829461,0.0102159861219094,40.01645166782499,39.93133559280309,40.26533189070815,0.148288371876555,158.61736335242776,157.62630262857724,158.8084400955322,0.1605448263731028,72.0,71.0,72.0,0.0,2730.0,2730.0,2730.0,0.0,20260729_100925
5060ti,RTX 5060 Ti,GPU,GPU board NVML TotalEnergyConsumption,3,-1,gpu_resident,5,0.0004731176098644,0.0004728469599623,0.0004761928977379,0.0848130647633392,0.084270028275212,0.0836580177653109,0.0846727661596958,0.2669470868304555,3.983201198982845e-05,3.953833121762003e-05,4.031733859974483e-05,1.093118552453216,7819.147207978272,7768.650376639385,7823.622742785072,0.0848612735899142,43.89908734272027,43.69027143207187,44.22031440328267,0.2673886645361112,177.82615790765743,176.87600226192254,178.32103607672923,0.4125975515069321,76.0,75.0,78.0,1.9507894736842104,2647.0,2632.0,2649.0,0.1120211560256894,20260729_100925
5060ti,RTX 5060 Ti,GPU,GPU board NVML TotalEnergyConsumption,4,-1,gpu_resident,5,0.0004846154214079,0.0004790703322352,0.000484842760985,0.0695507493477548,0.0861506518590053,0.083955294117647,0.0865180810028929,0.6323230724004018,4.162082554943685e-05,4.0268241294652575e-05,4.183785228099099e-05,0.7730837338149117,7633.632727598928,7630.053463613756,7721.991723231516,0.0695162706116265,42.940779434561065,42.75843860519601,44.06365395961238,0.6295612636202977,177.80523568975954,175.2933348079355,178.6972576197564,0.7437979586388135,77.0,72.5,78.0,0.0,2647.0,2647.0,2683.0,0.0,20260729_100925
5060ti,RTX 5060 Ti,GPU,GPU board NVML TotalEnergyConsumption,5,-1,gpu_resident,5,0.0010487651956087,0.0010343215590863,0.0010506620262605,0.1587213024962925,0.1862388282025819,0.1794166666666666,0.1883697478991596,0.6517967595058939,0.0001949508020594,0.000188163568768,0.0001979683085542,1.6406802787324462,7201.700619497869,7188.698880018954,7302.270793298188,0.158891827100291,40.62781954757792,40.0961351270367,42.097063903637896,0.9139267143281562,178.32506534848417,171.0763711049965,179.4633656774847,0.7578333765381899,73.0,67.5,74.0,0.0,2475.0,2475.0,2512.0,0.0,20260729_100925
5060ti,RTX 5060 Ti,GPU,GPU board NVML TotalEnergyConsumption,6,-1,gpu_resident,5,0.0012177912001216,0.0012107259,0.0012199919731707,0.1092988724516515,0.2179719512195121,0.2099981927710843,0.218264598540146,0.1728945358651863,0.0002658100575788,0.0002545187018346,0.0002658884800879,0.0437414645439012,10800.979324698306,10781.494990407373,10864.009228523251,0.1092205655662707,60.34421046079196,60.263272558431055,62.63562962311079,0.1730102569284179,178.82690867520347,173.26552593112172,179.19992531356417,0.1225136618780992,73.0,66.5,73.0,0.0,2730.0,2722.0,2745.0,0.2172307692307692,20260729_100925
