platform,platform_label,device_kind,energy_domain,session_number,problem_size,num_threads,configuration,runtime_per_op_s,total_energy_per_op_j,edp_total_j_s,throughput_gflops,energy_efficiency_gflop_per_j,avg_power_w,temp_c,sm_clock_mhz,selected_campaign
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,2,2T,0.053580251,4.387784,0.2352072772545624,140.9641204431456,1.7213471598721377,81.95951452578106,70.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,4,4T,0.0282685017916666,2.880747055555556,0.0814444422235644,267.1840727201894,2.6218523506863685,101.90075446721444,68.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,8,8T,0.0113448121777777,1.7580927055555555,0.019941042501748,665.7574240104917,4.296072144129406,155.05838027208927,73.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,10,10T,0.0098939574313725,1.7123085588235294,0.0169218661586511,763.384432095417,4.410944551707962,173.0800090253537,72.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,16,16T,0.0056994272288135,1.384033183615819,0.0078833653608824,1325.2049962617548,5.457164329066841,242.46999679863904,83.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,20,20T,0.0051316434795918,1.3631909795918369,0.0070004592225405,1471.8272996966557,5.540599148816989,265.28853709497514,83.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,32,32T,0.0030901042752293,0.8868942293577982,0.0027402481620032,2444.219621582589,8.516115077506715,286.94086732216044,74.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,64,64T,0.002938409998538,0.7531291710526316,0.0022119276682846,2570.4013211620663,10.028682575537593,256.15525846264416,76.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,1,1T,0.1218662333333333,9.393431666666666,1.1457454245008625,107.93259418851132,1.4002713448402746,77.01238314080621,71.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,2,2T,0.0607855283235294,5.459465852941177,0.3319352874950905,216.3892960652045,2.409271841393611,89.78241283132449,70.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,4,4T,0.0307383907727272,3.668607378787879,0.1127414346034671,427.91236022839513,3.5853761761331864,119.33863896889424,70.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,8,8T,0.015703890276923,2.7272981384615385,0.042823780240607,837.5847112098913,4.822845456080516,173.63261561117503,73.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,10,10T,0.01272863524375,2.530228325,0.032194508325261,1033.3658951520008,5.198478458765475,198.66980702971364,74.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,16,16T,0.0086107524487179,2.24729708974359,0.0193461642786536,1527.5480925150862,5.852959007987419,260.9419033302576,84.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,20,20T,0.0071805611785714,2.0604684357142857,0.0147965312709442,1831.7979704447748,6.38366392113888,286.8996459448442,83.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,32,32T,0.0057589592947976,1.599164034682081,0.0092161011662428,2283.9781908855143,8.225144234219997,277.20726051084074,72.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,64,64T,0.0058329128546511,1.4253440755813953,0.0083092054083803,2255.020844973552,9.228193241600112,244.18373008926076,68.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,1,1T,0.0580188854166666,4.538060638888889,0.2630888760433618,127.52319329275122,1.630377570538227,78.23551219212084,74.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,2,2T,0.0291425563285714,2.8051490857142856,0.0818134033654036,253.88137601744373,2.637561194025076,96.45453782434336,75.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,4,4T,0.0142842697183098,1.9024574859154928,0.0271112539514981,517.9650760043819,3.8890502252790258,133.36721192166976,74.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,8,8T,0.0071988618273381,1.437703107913669,0.0103512420215695,1027.766991211303,5.146230968554507,199.60327148912717,80.0,-1.0,20260729_005653
