platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_s,energy_j,power_w,throughput_gflops,efficiency_gflop_per_j,edp_j_s,temperature_c,clock_mhz,reported_throughput_gflops,throughput_normalization_delta_pct
AMD,AMD CPU,CPU,CPU package RAPL,1,2048,4T,4,0.0375107407407407,4.764901592592592,127.00149254085176,457.99866504211195,3.6055034611223524,0.1785596206838573,87.0,1921.5,457.9988225848687,3.439808209382278e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,2048,8T,8,0.0219834130434782,3.831649,174.21093459930347,781.4923528945263,4.483675092368847,0.0842322074696164,82.5,2071.5,781.4926082085351,3.267005848073268e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,2048,10T,10,0.0209975510204081,3.974041693877551,189.3363516308069,818.1844238550682,4.323021877316355,0.0834401024299529,84.0,2130.0,818.1925675802676,0.0009953410211593905
AMD,AMD CPU,CPU,CPU package RAPL,1,2048,16T,16,0.0120700977011494,3.169987,262.4099605421419,1423.3413522712422,5.419539317984585,0.0382409278636077,89.0,2343.0,1423.3413522715618,2.2470914018413168e-11
AMD,AMD CPU,CPU,CPU package RAPL,1,2048,20T,20,0.0123652926829268,3.38699075,273.7433155413838,1389.3621141471933,5.072310629723451,0.041865411873999,83.0,2469.5,1389.362382959249,1.9347875768183087e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,2048,32T,32,0.0082299959016393,2.361941340163934,286.99171498416933,2087.469956160976,7.273622291909927,0.0194399681904207,70.0,2879.0,2087.4699720141834,7.59446017184473e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,2048,64T,64,0.0084357058823529,1.9985477773109244,236.7445798640632,2036.5656915492368,8.596176373184218,0.0168591616146213,69.0,3624.5,2036.565735220547,2.1443604891757673e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,4096,1T,1,1.080707,84.13712050000001,77.90013844091658,127.17503770402153,1.6335114947509997,90.989984447827,78.0,1795.0,127.17503772242388,1.4470091791451978e-08
AMD,AMD CPU,CPU,CPU package RAPL,1,4096,2T,2,0.540837,53.36561025,98.56378373405332,254.1226903336865,2.575421752475884,28.8507463501005,81.0,1834.0,254.1227275601181,1.4648999480115776e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,4096,4T,4,0.293527375,37.771526125,128.596005132965,468.23214860964845,3.6386920935406075,11.08954022596203,91.0,1902.0,468.2321487021208,1.9749246682465582e-08
AMD,AMD CPU,CPU,CPU package RAPL,1,4096,8T,8,0.1522376428571428,28.589996857142857,187.7171025721674,902.7921799930281,4.807239194839665,4.354635326882184,89.5,2082.0,902.792183944199,4.376611739687064e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,4096,10T,10,0.1342165625,27.8215830625,207.58568259254344,1024.0088921365423,4.940011974273688,3.737903466246906,82.0,2137.0,1024.0091067014362,2.0953420976077552e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,4096,16T,16,0.0835855769230769,23.63880507692308,282.7627338217418,1644.2903014055155,5.814124403698056,1.974913903624704,87.0,2333.0,1644.290370348352,4.192862812502085e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,4096,20T,20,0.0793351923076923,22.602220000000003,284.805279501417,1732.3831892782086,6.0807723078529445,1.793151486338953,81.5,2517.5,1732.38322097198,1.8294896708681563e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,4096,32T,32,0.0526511249999999,15.108609675,287.0209343098719,2610.370689553172,9.096730700470625,0.795485295817425,72.5,2828.5,2610.370690448318,3.429190265080706e-08
AMD,AMD CPU,CPU,CPU package RAPL,1,4096,64T,64,0.0545302894736842,13.589177105263158,249.03605014839263,2520.4148886524204,10.113854018340021,0.7408042726817797,75.0,3565.5,2520.4152057580623,1.258148583094254e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,8192,1T,1,8.5767575,658.0005255000001,76.72868226451855,128.19665564474687,1.670988981263359,5643.235550405007,73.0,1825.5,128.19665569020125,3.545677085270427e-08
AMD,AMD CPU,CPU,CPU package RAPL,1,8192,2T,2,4.3842795,425.023202,96.95744775856994,250.78502129620156,2.5869449540686484,1863.4203829327223,79.5,1869.0,250.7850291628196,3.1367973996054843e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,8192,4T,4,2.358498,302.4895755,128.26777446922043,466.19146074153974,3.6348744447095833,713.7576302168475,89.5,1941.0,466.1914612514368,1.0937504235641882e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,8192,8T,8,1.1802045,223.906817,189.68397872798727,931.6280591846582,4.9105768306107445,264.19230728518346,87.0,2084.5,931.6280660753072,7.396351975330617e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,8192,10T,10,1.0258425,217.7836135,212.29940786176405,1071.813292757904,5.048642595766279,223.31700076916297,87.0,2131.0,1071.8134013314889,1.012989720994284e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,8192,16T,16,0.6442875,181.8117075,282.2348560134223,1706.554337583765,6.04752929772688,117.13116296874938,92.0,2354.5,1706.55467150998,1.956727704310879e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,8192,20T,20,0.56461325,159.93814,283.34754381842424,1947.3712807412865,6.874605567977719,90.278580942244,86.0,2478.0,1947.3713529858503,3.7098505378807545e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,8192,32T,32,0.4669395,132.91681699999998,284.55481412786713,2354.719675195609,8.272178439060877,62.05822878633175,83.5,2892.5,2354.7198167844363,6.0129801804365e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,8192,64T,64,0.4836096666666666,117.16592016666668,242.2031181247949,2273.5517992320256,9.384227309544977,56.618184423175,70.0,3682.5,2273.551818917231,8.65834914876018e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,16384,1T,1,73.207739,5633.6098975,76.97228193533067,120.15250221302422,1.5613599773941393,412325.0975467674,70.0,1825.0,120.15260508796258,8.562030457959224e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,16384,2T,2,37.145598500000006,3566.970305,96.02418551085452,236.80041182289736,2.465984370511321,132479.10453831346,75.0,1874.5,236.80041187011005,1.9937762552046934e-08
AMD,AMD CPU,CPU,CPU package RAPL,1,16384,4T,4,19.78225,2473.7871535,125.05552230342032,444.6457315122395,3.5557194198227533,48951.896217106056,84.0,1868.0,444.64576618353976,7.797511103468935e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,16384,8T,8,9.953508,1847.2161855,185.48529010593663,883.7178834043235,4.76181028038529,18386.28042828392,88.5,2083.0,883.717979602679,1.0885640899793714e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,16384,10T,10,8.471200499999998,1772.990555,209.4247673773055,1038.3525950316016,4.961161805065566,15024.116564413998,89.0,1986.5,1038.3561546035585,0.00034280955947263436
AMD,AMD CPU,CPU,CPU package RAPL,1,16384,16T,16,5.2828205,1495.0712275,282.3228540497672,1665.0372698084293,5.8833939550268015,7884.740480278755,92.0,2122.5,1665.037289774793,1.1991541537526018e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,16384,20T,20,4.508118,1283.303591,284.6823482416992,1951.1674322207184,6.854257312062645,5785.284023029147,85.0,2470.0,1951.167446377562,7.255576139897357e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,16384,32T,32,3.633402,1036.3885650000002,285.2404265311964,2420.8972808976273,8.48725402736183,3765.616485682491,78.0,2965.5,2420.8974039010754,5.080903231480249e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,16384,64T,64,3.692942,934.1156485,253.50870059295903,2381.8660087832413,9.41649252566611,3448.7603046915583,80.0,3756.0,2381.91137109108,0.0019044861327754958
AMD,AMD CPU,CPU,CPU package RAPL,2,64,1T,1,6.139803670298542e-06,0.0004401577934062,71.67901659671682,85.39165552414269,1.1911364693619326,2.7026876251165435e-09,69.0,1823.0,85.39165576335722,2.8013806829818577e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,64,2T,2,6.136363078847793e-06,0.0004377230024346,71.33121695925894,85.43953368848638,1.1977620483363418,2.686171230696177e-09,68.0,1823.0,85.43953373168816,5.056415286475158e-08
AMD,AMD CPU,CPU,CPU package RAPL,2,64,4T,4,6.18479918185199e-06,0.0004479153557704,72.35788540690498,84.77041607727773,1.1705068675268824,2.770350004727821e-09,74.0,1795.0,84.77042376500549,9.068880535423318e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,64,8T,8,6.13427514130188e-06,0.0004390853733376,71.57092028914343,85.46861494196527,1.1940456955210168,2.692611883354252e-09,69.0,1795.5,85.46861505282703,1.2971048679588648e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,64,10T,10,6.136619588578447e-06,0.000439247881486,71.59433032460257,85.43596232945764,1.1936039354960677,2.6948031883789756e-09,70.0,1795.0,85.43596312609637,9.324395922050144e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,64,16T,16,6.16857965794359e-06,0.0004466886614406,72.37667120611857,84.99330949302859,1.1737213080563476,2.7560592340621167e-09,73.0,1795.0,84.99330979890968,3.5988843016809824e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,64,20T,20,6.153352120666477e-06,0.0004427538201595,71.92033756718735,85.20364018160784,1.1841524028208896,2.725024544212514e-09,71.0,1795.0,85.20364639648537,7.294145554226361e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,64,32T,32,6.162917054469024e-06,0.0004426930392815,71.8477271456542,85.07140293569485,1.1843149846018142,2.728134374127514e-09,72.0,1795.0,85.07140399360836,1.2435594998194688e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,64,64T,64,6.2025905087452285e-06,0.0004510462773522,72.67569204546137,84.52726312671936,1.1623818360230234,2.7993239002992907e-09,75.0,1795.0,84.52726329600372,2.002719101668049e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,128,1T,1,4.036669470142977e-05,0.002954720353238,73.23133565076063,103.90506408867405,1.4195265536393564,1.192758468707485e-07,73.0,1795.0,103.90507901369072,1.4364089762075594e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,128,2T,2,2.3500277694212387e-05,0.0020874353203896,88.80803867867192,178.4789122314485,2.0093096820921725,4.905530967676624e-08,72.0,1851.0,178.47891223668375,2.9332536399806486e-09
AMD,AMD CPU,CPU,CPU package RAPL,2,128,4T,4,1.3358346501653231e-05,0.0015128181311166,113.34092793419616,313.98377033272135,2.772510398790775,2.0210748729947094e-08,80.0,1905.0,313.98377043324683,3.201614529046992e-08
AMD,AMD CPU,CPU,CPU package RAPL,2,128,8T,8,1.740314082033268e-05,0.0020958530237283,120.36364288772762,241.00845033096857,2.001239568096611,3.650211026873376e-08,75.0,2064.0,241.00847329894583,9.52994687608566e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,128,10T,10,1.7696852763125286e-05,0.0021073865366233,119.09141084433354,237.008470158017,1.9902869868005333,3.729411152103791e-08,68.0,2095.5,237.00856130676053,3.845801099799928e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,128,16T,16,1.6985412560320807e-05,0.002054663070074,120.8620068663722,246.93565641132602,2.0413585376063335,3.489155029497769e-08,74.5,2062.0,246.9356573459984,3.785084690122176e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,128,20T,20,1.690570134676152e-05,0.0020346351830885,120.3604012822837,248.09997017979188,2.0614526057851825,3.4357858072557143e-08,69.5,2053.0,248.1000109372293,1.64278284309205e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,128,32T,32,1.76810582726512e-05,0.0021352531557676,120.80186909723092,237.22018983941066,1.9643122824432468,3.775355079202199e-08,82.5,2093.5,237.22092226732173,0.00030875445784506184
AMD,AMD CPU,CPU,CPU package RAPL,2,128,64T,64,1.7671173077940632e-05,0.0021034587544314,119.00949207331102,237.35289001474695,1.994003443691859,3.7165603249028394e-08,68.0,2063.5,237.35289435607095,1.8290588377212202e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,256,1T,1,0.0002917788378143,0.0216841588609424,74.372166627907,114.99953955315777,1.5474168131298092,6.328188833326229e-06,72.0,1810.0,114.99954123349777,1.4611710508205533e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,256,2T,2,0.0001584383239171,0.0147710681889516,93.3371021560024,211.78229591444526,2.271632056041682,2.3425251011532968e-06,78.0,1864.5,211.7822986623736,1.2975250429647645e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,256,4T,4,8.740453284798059e-05,0.0104298685214075,119.26878718675022,383.89807606843414,3.217148129061157,9.11868827924908e-07,82.0,1905.0,383.89816141540143,2.2231673613148928e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,256,8T,8,9.160716221098266e-05,0.0123046646947254,134.29696745378897,366.28611988569173,2.7269684166512613,1.1278194855923016e-06,70.0,2056.5,366.2861225497373,7.273127211604447e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,256,10T,10,0.0001004573037066,0.0140871560382622,140.21200932609054,334.01684857081716,2.381916684166955,1.4151577097087445e-06,66.0,2168.0,334.01684869558574,3.735398657056521e-08
AMD,AMD CPU,CPU,CPU package RAPL,2,256,16T,16,6.875187329700273e-05,0.0120990420980926,176.0025863234219,488.05116705762293,2.773313104290282,8.318323509434511e-07,68.0,2348.0,488.0519453173272,0.000159462727844506
AMD,AMD CPU,CPU,CPU package RAPL,2,256,20T,20,9.35820465116279e-05,0.0176620682325581,188.6686930742328,358.556296327958,1.899801968726746,1.6528524820928154e-06,67.0,2527.5,358.55629671377665,1.0760337065818248e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,256,32T,32,7.939670338378635e-05,0.0167870356605119,211.40845231636888,422.6174459385951,1.998830089992005,1.333067413457149e-06,62.5,2960.5,422.617449818625,9.180950666376475e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,256,64T,64,7.838165518321327e-05,0.0169661636783589,216.56997639565083,428.0903729522955,1.9777265288793704,1.3298358527949175e-06,64.5,2960.5,428.0904278516398,1.2824241735209796e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,512,1T,1,0.0022319092920353,0.1670183727876106,74.79750742436045,120.27166917487543,1.6072211189684906,0.0003728032151877,74.0,1795.0,120.27166998899229,6.768982707683335e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,512,2T,2,0.0011429439411098,0.1065586234428086,93.37773108110932,234.86318650007354,2.5191340440323238,0.0001219182581806,78.0,1850.0,234.8631865706814,3.0063396216917226e-08
AMD,AMD CPU,CPU,CPU package RAPL,2,512,4T,4,0.0006205423572744,0.0765077612031921,123.57169018751544,432.58200323189135,3.5086042484902853,4.741091743604523e-05,88.0,1939.0,432.5820042276784,2.3019612882535512e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,512,8T,8,0.0005393714285714,0.07857125606469,145.67820084446075,497.6820086873873,3.4164587591547386,4.237920801334878e-05,77.0,2093.5,497.68200960659294,1.846973907149163e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,512,10T,10,0.0005115522273425,0.0813175773169482,158.8724516868084,524.7469205529901,3.301075423751621,4.160295028862591e-05,75.0,2122.5,524.7472482480725,6.244821448841975e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,512,16T,16,0.0003210643998746,0.0675389177373864,210.30151909100184,836.0797899263961,3.974530019029408,2.168275909047525e-05,77.0,2369.0,836.079790820194,1.0690341945007731e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,512,20T,20,0.0003396709053916,0.0762320439131909,224.40706971677847,790.2809800283777,3.521294225111954,2.5895646488425536e-05,73.0,2514.0,790.2809800300145,2.071010030135767e-10
AMD,AMD CPU,CPU,CPU package RAPL,2,512,32T,32,0.0003337075534759,0.082580929144385,247.4976323652217,804.4032962513871,3.2505744217368373,2.7561666069495483e-05,69.5,2922.5,804.4033212457712,3.1071956341222062e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,512,64T,64,0.0004345444258172,0.1153669786253143,264.8633169203624,617.7399594878772,2.326796273930492,5.012890241540008e-05,77.0,4043.0,617.7400758525632,1.883716347350628e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,1024,1T,1,0.0176286578947368,1.338358140350877,75.93062083160294,121.81776178441531,1.6045657610279074,0.0236198305486654,79.5,1795.0,121.81779808183848,2.9796494893652437e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,1024,2T,2,0.0089353628318584,0.8396984424778762,94.01555557231558,240.3353605679335,2.5574462680470917,0.00751101838849,77.0,1868.0,240.33541740079036,2.364731379600471e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,1024,4T,4,0.004755827014218,0.5947842464454977,125.15825458578658,451.5478888487517,3.6105254314209247,0.0028313476352861,90.5,1938.5,451.5495721887688,0.0003727932426755842
AMD,AMD CPU,CPU,CPU package RAPL,2,1024,8T,8,0.0033984697986577,0.5412700989932886,159.30455791597063,631.8972288199222,3.967489894590736,0.0018398868853217,80.5,2068.0,631.8984484724633,0.00019301438358709788
AMD,AMD CPU,CPU,CPU package RAPL,2,1024,10T,10,0.0032434073482428,0.5573208993610224,171.8708088767427,662.1072894724293,3.8532264813003163,0.0018079111222638,76.0,2124.0,662.107293532847,6.132567564876013e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,1024,16T,16,0.0018885992509363,0.4461501058052434,236.1767458932333,1137.0774646528926,4.813365770975374,0.0008427288228742,80.0,2368.0,1137.0774721700664,6.610960223696338e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,1024,20T,20,0.001861728200371,0.4728010463821892,254.0259272226503,1153.489348000452,4.542045040788847,0.0008803069008176,75.5,2521.0,1153.4903938404934,9.066750752406705e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,1024,32T,32,0.0016052744,0.4598089488,285.9666256243796,1337.767329996666,4.6703824568974985,0.0007378120717038,75.5,2938.0,1337.7673406422152,7.957698722194095e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,1024,64T,64,0.0018029622980251,0.5187176651705566,287.5227650697854,1191.086275266142,4.139985568630863,0.0009352853687436,79.5,4068.0,1191.0864689839764,1.626396328724411e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,2048,1T,1,0.1407075625,10.8390534375,77.02375298432503,122.09627456235695,1.5849971847691613,1.5251352530287263,78.5,1808.0,122.09631082979038,2.9703963999594407e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,2048,2T,2,0.0711595333333333,6.800734733333334,95.55453224460211,241.42751335262656,2.5261783994888156,0.4842583724057111,78.0,1834.5,241.4275545638315,1.706980465865371e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,2048,4T,4,0.0378311851851851,4.784995833333333,126.41254953906366,454.11924315624486,3.5903624125064546,0.1809639446070061,89.5,1902.5,454.1193066702152,1.398618783010619e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,2048,8T,8,0.0225244130434782,3.869316195652174,171.75586820483812,762.7221695339281,4.440027207728453,0.087146261305818,84.0,2050.0,762.7222459687856,1.002132370420128e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,2048,10T,10,0.0207472142857142,3.8811228163265294,187.2082510027949,828.0566705203144,4.426520364604357,0.0804754135313477,76.0,2158.0,828.0566705253185,6.043165967639652e-10
AMD,AMD CPU,CPU,CPU package RAPL,2,2048,16T,16,0.0119056764705882,3.143778958823529,264.07334136390693,1442.9981552447837,5.464719183192536,0.0374345291057904,88.0,2359.5,1442.9981575559384,1.601633936587632e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,2048,20T,20,0.0120325361445783,3.3342277951807238,276.9410745100904,1427.7845482925077,5.152578119836832,0.0401244015064884,84.0,2475.0,1427.7856405330513,7.64989749324485e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,2048,32T,32,0.0090767207207207,2.604995864864865,287.00651505543965,1892.7396482279235,6.594969848403661,0.0236448193458027,79.0,2873.0,1892.7396616996944,7.117603839645881e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,2048,64T,64,0.0083304173553719,1.998782991735537,239.40705085230888,2062.305938720045,8.59516478528906,0.0166475496378321,65.0,3650.0,2062.305988433909,2.4105959672837685e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,4096,1T,1,1.1008755,87.0442275,79.02234072550539,124.84513777625172,1.5789554048486443,95.8091639820165,75.0,1810.0,124.84514665008902,7.107875776846129e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,4096,2T,2,0.5621295,54.46957225,96.83262176683596,244.49695928073515,2.5232243947353563,30.633713430868127,78.5,1834.0,244.4969702378105,4.4814771449352975e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,4096,4T,4,0.292974,37.435823375,127.71943187715624,469.11655461576794,3.6713217736726222,10.98692829534672,86.0,1903.5,469.1165616009012,1.4889973920517718e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,4096,8T,8,0.1530265,28.599522214285717,187.01816087586357,898.1382536488778,4.805638095707348,4.378976845605674,85.5,2045.5,898.1490535498032,0.0012024764429519053
AMD,AMD CPU,CPU,CPU package RAPL,2,4096,10T,10,0.1327121875,27.771061,209.3195142013141,1035.6166683787048,4.948999012749279,3.683918712908797,83.5,2137.5,1035.616941771501,2.639903398105048e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,4096,16T,16,0.0828652692307692,23.43411603846154,282.79631128655626,1658.5833214304782,5.864908804173649,1.941874221347361,88.0,2359.5,1658.583341840398,1.2305634289333511e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,4096,20T,20,0.0798320384615384,22.673829923076923,284.0716924599428,1721.6014537598905,6.061567628330742,1.8100259619261687,85.0,2485.5,1721.60149391585,2.3324770781485427e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,4096,32T,32,0.0563856388888888,15.675768277777776,277.6270574217529,2437.4815321828933,8.76760558312384,0.8843556566494937,70.0,2790.0,2437.4822676261742,3.017226064550016e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,4096,64T,64,0.0584261388888888,14.264868222222225,244.1697796130177,2352.35386225629,9.634786058373368,0.8325075583566559,68.5,3574.0,2352.3538911228525,1.227135215664532e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,8192,1T,1,8.806904,675.5100494999999,76.73547253132489,124.8465553588412,1.627676196068198,5957.375502241239,74.0,1822.0,124.84657115861556,1.2655354653112738e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,8192,2T,2,4.4897575,433.127641,96.51497084060048,244.89332169410042,2.538539505900525,1944.68380542276,75.0,1835.0,244.8933574888107,1.46164501391155e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,8192,4T,4,2.357011,300.438717,127.404524108091,466.4855733706801,3.6596868697718477,708.3576589451881,85.0,1919.0,466.485709016441,2.9078232777202118e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,8192,8T,8,1.211936,228.075295,188.1265627772782,907.235718532992,4.820827384114531,276.3280257473415,89.0,2048.0,907.2357741238404,6.127497775842983e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,8192,10T,10,1.030313,218.2908505,211.8962066466807,1067.1627241197577,5.036911190998359,224.84376152502847,87.0,2112.0,1067.1627246515573,4.9833026594114926e-08
AMD,AMD CPU,CPU,CPU package RAPL,2,8192,16T,16,0.635927,180.2287395,283.38615340097056,1728.9903208638727,6.1006453844504644,114.612338585062,90.5,2348.5,1728.990846099539,3.0378172732881126e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,8192,20T,20,0.5590645,158.53509425,283.5721009168845,1966.69906205098,6.935446268080798,88.63134320278799,81.0,2504.5,1966.6990691125893,3.590589603419403e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,8192,32T,32,0.464613,131.9633573333333,283.9773969108728,2366.5106826025103,8.331946458430007,61.31318790201567,84.0,2920.0,2366.555283719572,0.001884678458852207
AMD,AMD CPU,CPU,CPU package RAPL,2,8192,64T,64,0.4815068333333333,117.33353933333332,243.9631235741559,2283.480839024438,9.370821284546722,56.44006705786517,70.0,3696.0,2283.480849641941,4.6497008465706813e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,16384,1T,1,74.1498955,5575.8775465,74.9048411508069,118.62583167373445,1.5775262187616266,413796.9634235943,69.5,1809.0,118.626388686244,0.0004695541448995755
AMD,AMD CPU,CPU,CPU package RAPL,2,16384,2T,2,37.686195,3546.3941445,94.10314954908104,233.40358511141812,2.4802919990857775,133653.52686368636,73.5,1835.0,233.4035860282775,3.928214642456851e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,16384,4T,4,19.7506205,2469.5955525,125.13553057141964,445.35780646527024,3.561754479717788,48772.62438889576,84.0,1872.0,445.35787776315726,1.6009124803595398e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,16384,8T,8,10.1328725,1863.3947855,183.8702428695104,868.0749730353363,4.720466693722,18878.727119542866,87.5,2046.5,868.0749885696163,1.789509029848091e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,16384,10T,10,8.4150445,1767.3934175,209.9480063085058,1045.2818190335179,4.976873250241128,14867.025468494654,88.0,2130.0,1045.2818230943176,3.884885080296385e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,16384,16T,16,5.219526,1484.007247,284.1770885633256,1685.2283180901868,5.927257457798655,7748.910258192474,92.0,2319.5,1685.2295080551626,7.06114989368345e-05
AMD,AMD CPU,CPU,CPU package RAPL,2,16384,20T,20,4.464921,1270.414617,284.5012117592766,1970.044491763236,6.923797085221982,5672.301138041983,86.0,2412.5,1970.044567250096,3.831733752512889e-06
AMD,AMD CPU,CPU,CPU package RAPL,2,16384,32T,32,3.5336105,1007.43947,285.0747697137697,2489.265022901647,8.731137983116744,3559.8987131163803,83.0,2946.0,2489.265028101353,2.088851758230703e-07
AMD,AMD CPU,CPU,CPU package RAPL,2,16384,64T,64,3.574141,899.714496,251.56747987537895,2461.0369378846553,9.776538069925683,3215.7187874372503,77.5,3588.5,2461.0458618984626,0.0003626119409183559
AMD,AMD CPU,CPU,CPU package RAPL,3,64,1T,1,6.134217945574896e-06,0.000440044097818,71.75012755103185,85.46941185521635,1.191444227066631,2.698976515224476e-09,69.0,1795.0,85.46941237432009,6.07356165360784e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,64,2T,2,6.147713611058021e-06,0.0004414509491427,71.79607037879714,85.28178655833158,1.1876472369538904,2.713308169894568e-09,72.0,1824.0,85.28178841172394,2.1732569521759615e-06
AMD,AMD CPU,CPU,CPU package RAPL,3,64,4T,4,6.134287816543013e-06,0.0004378628763259,71.39201612580653,85.46843833869264,1.1973794270920883,2.6855433118146542e-09,68.5,1828.0,85.4684390303768,8.092860603881036e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,64,8T,8,6.187864285581274e-06,0.0004488895768545,72.51264293808521,84.72842580301509,1.167966526810087,2.7776677860560594e-09,74.0,1808.5,84.7284258209408,2.1156676410782893e-08
AMD,AMD CPU,CPU,CPU package RAPL,3,64,10T,10,6.151522048014172e-06,0.0004418865183882,71.83334552527677,85.22898819313345,1.1864765684917542,2.7184265636428402e-09,71.0,1795.0,85.22898821494789,2.559510381416885e-08
AMD,AMD CPU,CPU,CPU package RAPL,3,64,16T,16,6.169918931156612e-06,0.0004452860948635,72.20543365324988,84.97486042360642,1.1774183071239124,2.746652697800267e-09,73.0,1826.0,84.97486047515545,6.066387392422712e-08
AMD,AMD CPU,CPU,CPU package RAPL,3,64,20T,20,6.135437894375016e-06,0.0004405080685752,71.77105207612486,85.45241741924704,1.1901893231962397,2.702883933005377e-09,70.0,1824.0,85.45241760817729,2.2109409858472873e-07
AMD,AMD CPU,CPU,CPU package RAPL,3,64,32T,32,6.137103900247907e-06,0.0004379273704621,71.32978877943495,85.42922012104464,1.1972030874589374,2.6867765302737366e-09,68.0,1809.5,85.4292201218133,8.997691480772119e-10
